,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
444,152425,2013-02-05 22:05:40,15,55,,,219,15994,4,3.5,0,5.68,0.4244,5.73,15,242.72,1,24700,4,170,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
445,152577,2013-04-21 18:40:47,29,132,,,31,94804,3,3.5,0,3.3,,4.92,1,143.58,0,18999,10,86,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
446,152626,2013-03-18 19:13:15,22,92,,,216,71228,2,0.0,0,3.04,0.0123,4.45,6,26.99,0,28172,1,3,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
447,152708,2013-03-22 15:20:58,5,219,,,219,37381,2,4.5,1,2.2,0.0068,4.91,2,110.0,0,22097,3,28,2,0,1,1,,255.07,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
448,152823,2013-01-14 12:13:21,18,129,,,129,4168,4,3.5,1,1.79,0.0096,5.25,21,279.64,0,16076,3,88,7,0,4,1,,149.64,1,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
449,153031,2013-06-06 20:47:01,5,219,,,219,14844,3,4.0,1,3.26,0.0573,0.0,30,99.0,1,23904,2,59,2,0,1,0,,1143.06,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,29.0,,,,,,,0.0,0.0,,1,,0
450,153519,2013-02-16 05:37:05,14,219,,,100,28132,4,4.5,0,4.19,,5.71,31,187.8,0,21871,2,27,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
451,153969,2012-12-05 16:32:50,5,219,,,219,78925,2,3.0,0,0.69,0.0222,4.66,29,105.0,0,23345,3,16,2,0,1,1,-32.7993,280.23,0,,,,-1.0,0.0,2.0,-1.0,0.0,8.0,,,,,,,,,,,,,-1.0,0.0,21.0,0,,0
452,154007,2013-03-23 20:00:12,5,219,,,219,12415,3,4.0,1,2.77,,4.55,26,91.0,0,15643,1,14,2,1,1,1,,86.07,1,,,,-1.0,0.0,5.0,-1.0,0.0,5.0,,,,,,,,,,,,,-1.0,0.0,5.0,0,,0
453,154637,2013-02-09 20:48:01,24,216,,,157,21182,5,4.0,0,3.66,0.298,5.16,9,171.48,0,4510,3,76,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
454,155200,2013-04-30 06:06:59,5,219,,,219,49133,3,4.0,1,2.64,0.0987,4.94,12,114.0,0,8156,1,67,4,0,2,1,,38.97,0,,,,1.0,0.0,23.0,1.0,0.0,52.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
455,155707,2013-06-11 08:33:39,5,219,,,219,25946,2,3.0,1,1.79,0.0264,0.0,3,50.0,0,9186,1,73,4,0,2,1,,133.39,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
456,156068,2013-02-05 14:18:19,14,100,,,219,71667,3,5.0,1,1.79,,5.19,36,150.66,0,6615,1,29,1,0,1,0,,463.41,0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,0,,0
457,156769,2012-12-29 16:53:21,5,219,,,113,114986,4,4.5,0,3.04,0.1503,6.21,26,343.0,1,17430,7,16,2,0,1,0,,1315.5,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
458,156826,2013-04-22 20:19:52,5,219,,,219,89750,3,4.0,1,0.0,0.0111,4.73,34,100.0,0,27155,2,4,2,1,1,1,,263.79,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
459,156993,2013-01-06 13:56:35,5,219,,,219,15640,4,4.0,1,2.56,0.004,5.16,19,274.0,0,23904,2,17,1,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
460,157206,2013-04-15 17:00:35,5,219,,,219,63896,2,3.0,1,3.04,0.0187,4.47,3,87.0,0,1986,2,3,2,0,1,1,,361.82,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
461,157443,2013-03-10 09:28:55,7,100,,,31,8146,4,4.0,1,6.49,0.262,5.52,21,306.21,0,23495,1,96,2,0,1,1,,5371.46,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
462,157674,2013-05-26 21:52:49,14,100,,,100,121368,4,4.0,1,2.08,0.0744,5.87,8,345.03,1,21087,2,82,2,0,1,1,,177.13,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
463,157772,2012-12-09 05:11:19,5,219,,,219,34196,3,3.5,0,3.43,0.0435,4.78,35,81.0,0,7100,1,12,2,0,1,1,-11.2156,101.26,0,,,,0.0,0.0,,0.0,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
464,157840,2013-01-10 20:11:57,5,219,,,35,140383,3,4.0,0,1.39,0.0135,4.56,13,85.0,1,9909,2,24,2,1,1,0,,2261.48,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
465,158791,2013-03-26 08:11:33,5,219,,,219,30470,4,4.5,0,5.62,0.1856,5.81,30,395.0,0,5872,1,29,1,0,1,0,,206.12,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
466,159156,2013-05-03 22:25:06,24,216,3.67,72.51,103,30432,5,4.5,1,2.89,0.0122,4.77,3,107.21,0,8007,1,101,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
467,159591,2013-05-06 16:43:18,5,223,3.73,190.6,129,133579,4,4.0,1,1.61,0.1405,4.87,1,144.0,1,2343,2,28,1,1,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,1,287.02,1
468,159851,2013-01-09 11:18:29,5,132,2.0,66.31,132,6052,4,4.0,0,5.79,0.6367,5.49,1,159.0,0,27231,1,2,2,0,1,1,,,0,1.0,0.0,5.0,,,,0.0,0.0,18.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,5.0,0,,0
469,160098,2012-11-04 15:03:09,5,219,,,219,121702,0,3.0,1,1.79,,4.89,20,67.0,0,24483,1,7,2,0,1,0,,78.11,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
470,160260,2013-02-18 03:41:15,5,117,,,219,114209,4,4.5,1,4.28,0.3651,5.62,7,186.0,0,27650,9,26,2,0,1,0,,,1,,,,0.0,0.0,,0.0,0.0,15.0,,,,0.0,0.0,14.0,,,,,,,0.0,0.0,14.0,0,,0
471,160635,2013-03-07 12:27:52,14,100,3.08,89.16,219,14154,2,4.0,1,1.1,0.10099999999999999,4.48,9,75.77,1,25768,4,8,1,0,1,1,,1097.09,0,,,,-1.0,0.0,12.0,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
472,160951,2013-04-09 08:54:30,5,219,,,59,134061,4,4.0,1,1.61,0.4262,4.75,6,90.0,0,25668,3,5,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,3.0,,,,,,,,,,1,321.99,1
473,161419,2013-01-31 11:45:57,5,219,3.05,118.62,219,102752,3,4.5,0,5.22,0.305,5.77,28,436.0,1,26109,5,13,1,0,1,0,,1242.25,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
474,161663,2013-02-21 18:26:11,15,55,,,219,117742,3,4.5,0,4.58,0.1256,5.4,14,146.45,0,4072,3,170,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
475,161984,2012-12-19 17:28:12,9,59,,,59,96230,3,3.5,1,1.39,,4.58,4,74.41,0,2279,1,8,2,2,1,1,,356.5,0,,,,,,,,,,,,,-1.0,0.0,18.0,,,,,,,,,,0,,0
476,162193,2013-02-10 01:49:36,15,55,,,103,18933,5,3.5,0,4.25,0.4313,4.82,27,121.68,0,13319,1,18,1,0,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,6.0,,,,,,,,,,0,,0
477,162583,2013-06-23 09:29:23,5,219,,,219,23982,1,2.0,1,2.77,0.1325,0.0,1,42.0,0,14304,1,1,2,0,1,0,,101.58,0,,,,,,,,,,,,,-1.0,0.0,7.0,,,,,,,,,,0,,0
478,162644,2013-06-14 11:35:49,5,219,,,219,88226,3,3.5,1,2.71,,0.0,32,71.0,1,24460,5,55,1,0,1,0,,1132.76,0,,,,,1.0,,,,,,,,-1.0,0.0,8.0,,,,,,,,,,0,,0
479,162730,2013-06-14 23:13:27,5,219,,,219,52032,3,4.5,1,2.71,0.084,0.0,5,179.0,0,9340,1,65,2,0,1,0,,461.0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
480,162944,2013-05-05 09:04:09,14,100,,,100,49846,2,3.5,0,2.3,0.0146,4.72,7,98.21,0,2954,5,30,2,0,1,0,,0.26,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
481,163174,2012-12-21 17:15:07,14,100,,,100,7573,3,4.5,1,2.2,0.0766,5.08,15,109.75,0,904,1,8,4,0,2,1,,308.05,0,,,,1.0,0.0,18.0,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
482,163553,2013-05-09 13:51:51,5,219,,,219,75059,3,3.5,0,2.56,0.1564,4.41,16,66.0,1,20583,1,5,2,0,1,0,,48.08,1,,,,1.0,0.0,6.0,1.0,0.0,6.0,,,,1.0,0.0,18.0,,,,,,,,,,0,,0
483,163996,2013-03-01 19:56:42,5,219,,,219,66769,4,4.5,1,2.71,0.0107,5.47,4,179.0,0,14684,1,89,2,0,1,0,-8.8476,1883.88,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
484,164080,2013-06-21 15:40:35,5,59,,,59,129109,4,3.5,1,2.3,0.0823,0.0,17,86.0,0,5931,1,0,2,0,1,1,,,1,,,,-1.0,0.0,20.0,,,,,,,1.0,0.0,4.0,,,,,,,,,,0,,0
485,164158,2012-11-21 07:19:11,5,219,,,219,134879,4,4.5,1,3.5,0.2736,5.16,9,89.0,0,22616,1,3,2,0,1,1,,11.77,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
486,164615,2013-06-26 10:10:05,5,219,,,91,26021,4,4.0,0,3.3,0.0654,0.0,18,56.0,1,9949,7,12,2,0,1,0,,5348.59,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
487,165175,2013-05-07 13:33:25,5,219,,,219,103460,3,4.0,1,0.69,0.7075,4.94,1,130.0,0,8791,1,3,2,1,1,1,,112.36,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
488,166658,2013-01-17 17:03:38,14,100,,,100,64463,2,3.5,1,1.95,0.0535,4.65,1,80.14,0,519,1,7,2,0,1,1,,1791.16,1,,,,-1.0,0.0,12.0,-1.0,0.0,12.0,,,,-1.0,0.0,13.0,,,,,,,,,,0,,0
489,167702,2013-01-29 08:07:24,5,219,,,225,67808,3,3.5,0,2.2,0.0003,4.75,14,81.0,0,11308,5,137,2,2,1,0,,7866.94,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
490,167784,2013-05-20 20:59:54,12,99,,,99,76008,2,3.5,1,3.69,,4.21,35,79.87,0,11628,1,4,2,0,1,1,,,1,,,,,,,,,,,,,,-1.0,,,-1.0,,,-1.0,,,,,0,,0
491,167825,2013-03-30 15:30:23,18,129,,,81,92479,4,4.0,1,2.48,,5.12,7,82.03,0,26772,3,293,2,0,1,1,,5930.55,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
492,168151,2013-04-11 08:14:24,5,219,,,219,118655,3,4.0,0,5.75,0.4428,5.71,12,349.0,0,5872,1,14,2,1,1,1,,232.48,0,,,,-1.0,0.0,12.0,0.0,0.0,,1.0,0.0,21.0,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
493,168216,2013-06-13 15:53:42,5,219,,,219,87036,2,2.5,1,0.69,0.0143,0.0,30,50.0,0,5848,1,1,1,1,1,1,,123.79,0,,,,-1.0,0.0,16.0,-1.0,0.0,16.0,,,,,,,,,,,,,-1.0,0.0,16.0,0,,0
494,168237,2013-03-24 09:36:51,5,219,,,219,52527,4,4.0,0,4.88,0.133,5.55,1,259.0,0,23090,2,27,1,0,1,1,,471.73,0,,,,,,,,,,,,,,-1.0,,,,,,,,,-1.0,,0,,0
495,168780,2013-03-02 00:16:20,32,220,,,220,105197,4,3.5,1,2.71,0.0195,5.04,10,81.62,1,2783,3,23,2,0,1,0,,46.2,0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0,,0
496,168867,2013-05-12 17:55:26,5,219,,,219,130250,3,4.5,1,2.56,0.0147,4.91,18,92.0,0,17402,1,14,2,0,1,0,,,0,,,,,,,,,,,,,-1.0,0.0,2.0,,,,,,,-1.0,0.0,2.0,0,,0
497,169319,2013-04-05 11:38:24,5,219,,,219,42678,3,4.5,0,2.89,,5.52,21,209.0,1,18850,1,7,2,0,1,1,,469.97,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
498,169643,2013-03-29 07:14:58,5,219,,,219,110189,4,3.5,0,2.48,0.0179,5.19,30,99.0,0,26067,2,144,2,0,1,0,,181.85,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
499,169851,2012-11-11 17:23:40,5,219,,,219,68798,0,4.0,0,0.0,0.0413,3.82,6,80.0,0,13441,1,3,2,0,1,0,,72.05,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
500,170316,2012-11-30 14:08:55,24,216,,,219,126657,4,4.0,1,5.96,0.1755,6.03,10,285.77,1,4562,14,8,2,0,1,0,,,0,,,,,,,,,,,,,,-1.0,,,,,,,,,-1.0,,0,,0
501,170395,2012-11-28 23:46:14,5,219,,,219,80748,3,4.5,1,1.61,0.0047,5.22,24,127.0,1,7714,2,16,2,3,1,1,,43.45,0,,,,,,,-1.0,0.0,7.0,,,,-1.0,0.0,7.0,,,,,,,-1.0,0.0,7.0,0,,0
502,170798,2013-06-14 01:37:52,24,216,,,117,55629,4,0.0,0,3.18,0.0083,0.0,6,55.72,0,1141,2,2,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
503,171422,2013-06-21 19:00:50,5,219,,,219,116296,2,4.0,1,3.0,0.0672,0.0,12,57.0,0,4335,2,0,2,0,1,1,-25.2502,137.52,0,,,,0.0,1.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
504,171645,2013-04-20 21:36:38,5,219,,,219,46944,3,4.0,1,0.0,0.0135,5.01,2,72.0,1,4335,4,8,1,0,1,0,,103.26,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
505,172202,2012-12-25 00:00:31,24,216,,,31,23251,4,4.5,0,3.61,0.0052,5.13,29,166.45,0,23840,2,94,2,1,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
506,172407,2013-06-05 14:44:09,5,219,,,219,66253,3,2.0,0,3.69,,0.0,22,79.0,0,10343,1,9,2,0,1,1,,881.97,1,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0,,0
507,172661,2013-03-22 13:08:04,5,219,,,219,26047,3,2.5,1,1.79,0.061,4.5,16,66.0,0,607,2,5,1,0,1,0,,1525.75,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
508,173143,2013-03-19 19:36:43,5,219,,,219,123459,2,4.5,1,2.48,0.0123,4.43,25,62.0,1,3806,1,2,1,1,1,1,,88.57,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
509,174206,2013-02-18 17:22:12,5,219,,,219,28664,2,3.0,1,3.4,0.1902,4.19,32,72.0,0,26085,1,19,2,2,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
510,174418,2013-01-30 18:35:42,5,219,,,219,76075,3,4.5,1,3.18,0.0942,5.4,1,178.0,1,1986,1,3,1,1,2,1,,71.12,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0,,0
511,174434,2013-03-06 10:27:22,14,100,,,219,48280,4,4.5,0,3.0,0.0926,5.25,7,138.57,0,27280,5,50,2,0,1,0,,1228.56,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
512,174806,2013-04-01 15:50:28,1,13,,,13,45824,5,4.0,0,4.17,0.0838,5.86,8,524.47,0,8214,3,7,2,0,1,0,,,0,,,,,,,,,,,,,-1.0,0.0,19.0,-1.0,0.0,20.0,-1.0,0.0,20.0,,,,0,,0
513,174952,2012-11-14 13:10:47,5,219,,,219,132713,3,4.0,1,1.95,0.0122,4.91,36,90.0,0,10948,1,21,1,0,1,0,,290.53,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
514,175086,2013-05-17 03:30:14,5,219,,,55,134945,3,4.0,0,0.0,0.0001,4.83,24,101.0,0,24752,1,38,2,0,1,0,,,0,,,,,,,,,,,,,1.0,0.0,84.0,,,,,,,,,,0,,0
515,175099,2013-01-05 22:29:43,24,216,,,219,73912,3,4.0,1,4.32,0.1517,5.21,15,135.96,0,20319,7,73,3,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
516,175965,2013-01-27 18:43:18,5,219,,,55,45313,3,0.0,1,2.71,,4.7,35,89.0,1,10010,1,203,1,1,1,0,,5365.93,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
517,176238,2013-02-05 09:22:57,5,219,2.39,54.58,219,90122,3,3.5,1,2.71,0.035,4.71,4,61.0,0,1986,3,0,2,0,1,0,,194.85,0,,,,0.0,0.0,,,,,,,,1.0,0.0,28.0,,,,,,,,,,0,,0
518,176904,2013-03-19 04:52:02,5,219,,,219,42553,3,4.5,1,1.61,,4.98,31,139.0,0,11416,1,26,2,0,1,0,,203.59,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
519,177218,2012-11-09 10:01:16,5,219,,,219,87215,4,4.5,0,3.47,0.1956,5.25,14,134.0,1,4041,1,13,1,0,1,1,,560.51,1,,,,1.0,0.0,11.0,1.0,0.0,11.0,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,0,,0
520,177325,2013-02-06 16:44:57,29,132,,,194,106181,5,4.5,1,0.69,0.1496,5.77,3,181.23,0,20447,1,2,2,0,1,1,,,0,,,,,1.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
521,178460,2013-02-18 17:33:53,15,55,,,219,27738,3,4.0,0,2.71,0.2194,4.8,1,91.25,0,25985,5,176,3,1,1,0,,4268.74,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
522,178713,2013-02-18 19:32:27,5,219,,,219,80666,3,4.0,1,1.95,0.0318,5.14,10,137.0,0,12736,1,12,1,0,1,1,,1347.51,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
523,179356,2012-11-15 18:37:11,5,219,,,219,66098,2,4.0,0,3.95,0.20800000000000002,4.84,14,245.0,0,12605,2,71,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
524,179804,2013-01-20 16:01:24,5,219,,,219,83026,3,4.0,1,1.39,0.0263,5.01,6,109.0,1,19508,3,9,1,0,1,0,,818.96,0,,,,1.0,0.0,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,0,,0
525,180120,2013-03-24 18:25:53,14,100,,,100,64017,4,4.0,1,4.06,0.2904,5.08,3,106.53,0,6948,1,12,2,0,1,1,-24.1043,43.56,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,,0
526,180378,2013-03-06 13:34:33,14,100,,,216,128224,3,4.0,0,3.5,0.14800000000000002,4.92,18,79.46,1,8609,5,78,1,0,1,0,,6436.27,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
527,180475,2013-01-11 20:47:20,23,181,,,219,12183,4,4.5,1,1.61,0.0012,5.48,24,144.46,0,8347,7,155,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
528,180744,2013-02-19 14:42:11,14,100,,,100,23866,2,3.0,1,1.61,,4.69,10,98.89,0,4038,2,3,2,0,1,1,,271.84,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,10.0,,,,,,,0.0,0.0,,0,,0
529,181257,2012-11-02 20:29:39,5,219,,,219,17018,3,3.0,1,2.83,0.0323,5.29,7,99.0,1,4138,5,2,2,0,1,0,,983.92,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,9.0,0,,0
530,181558,2013-06-19 16:17:36,5,219,,,219,65218,4,4.5,1,4.9,0.8642,0.0,1,199.0,0,3912,1,58,2,1,1,1,,321.62,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
531,182052,2012-12-05 21:43:30,14,100,,,219,72672,2,3.0,1,0.0,0.0132,4.48,31,76.64,1,21636,1,11,2,0,1,0,,2417.3,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,8.0,,,,,,,-1.0,0.0,7.0,0,,0
532,182281,2013-05-30 06:23:40,5,219,,,219,54100,3,4.0,1,1.79,,4.94,7,144.0,0,1992,1,2,4,4,2,1,,302.94,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
533,184389,2013-03-07 20:33:50,14,100,,,100,76087,3,3.5,0,4.43,,4.95,13,73.83,1,12454,1,49,1,1,2,1,,6.07,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,1,86.02,1
534,184566,2013-05-03 15:55:57,7,178,,,215,52256,3,4.5,1,6.24,0.3402,5.37,2,170.63,1,2510,1,43,3,1,2,1,,,0,1.0,0.0,9.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
535,184691,2013-01-05 22:30:54,5,219,,,219,48671,3,4.5,1,5.79,0.0845,5.71,19,242.0,0,4562,2,230,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
536,184989,2013-02-28 18:58:21,12,99,,,55,21378,4,4.0,1,5.43,0.0077,5.71,28,211.57,1,10979,8,150,6,0,3,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
537,185184,2013-04-03 13:00:59,5,219,,,219,23734,3,4.0,1,2.2,0.0498,5.16,7,119.0,0,1533,1,4,1,0,1,0,,51.04,0,,,,0.0,0.0,17.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,17.0,0,,0
538,185527,2013-03-16 18:44:53,5,219,,,219,127949,2,4.0,1,0.0,0.0369,4.49,19,69.0,0,2715,1,8,2,0,1,0,,884.7,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
539,185700,2012-12-05 21:37:12,5,219,,,219,134115,3,4.5,1,1.79,,4.99,19,99.0,0,28030,1,3,2,2,1,1,-31.3377,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
540,186027,2013-05-20 18:36:44,16,31,3.57,153.12,31,128016,3,4.5,0,1.1,0.007,4.98,32,83.73,0,14358,2,5,1,1,2,1,,104.02,1,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,,,,0,,0
541,186176,2013-05-20 06:14:07,5,219,,,219,85336,3,2.0,0,3.18,0.0925,4.98,12,176.0,0,16858,4,24,2,3,1,1,,433.24,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
542,186224,2013-02-05 21:46:36,32,158,,,220,5601,5,4.0,1,3.4,0.1622,5.68,13,383.38,0,27735,3,7,2,0,1,0,,,1,,,,0.0,0.0,,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
543,187188,2013-05-04 19:26:08,5,219,,,219,52558,3,4.0,1,1.61,,5.01,7,145.0,0,16794,1,26,2,2,1,1,,242.94,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
544,187987,2013-05-19 09:56:04,12,99,,,109,111091,5,5.0,0,4.23,0.0495,6.21,6,741.98,0,12420,5,82,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
545,188045,2012-12-23 20:30:27,14,100,,,100,48535,3,4.0,1,2.89,0.0778,5.03,9,119.81,0,7683,1,38,1,0,1,0,,172.89,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
546,188263,2013-03-06 15:30:39,5,219,,,219,41329,3,4.5,1,2.4,0.0136,5.06,1,90.0,1,3381,2,16,1,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
547,188644,2012-11-20 12:20:39,5,219,,,219,81214,3,4.5,1,3.95,0.4331,5.43,14,127.0,0,3187,2,24,2,0,1,1,,74.24,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
548,188660,2013-01-30 23:42:25,32,57,,,38,9839,4,0.0,0,3.69,0.0612,4.73,21,117.72,0,28029,1,2,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
549,188736,2013-05-16 09:05:29,5,219,,,219,87865,4,4.0,1,1.95,0.2361,4.99,2,117.0,0,16708,1,1,2,0,1,1,,302.48,0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.0,10.0,1,109.7,1
550,189677,2013-03-23 20:35:20,18,129,,,129,75523,5,4.5,1,4.93,0.045,5.49,13,418.29,0,19968,4,75,2,1,1,1,,,0,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,20.0,,,,0,,0
551,189681,2013-06-14 10:50:11,16,31,,,219,107732,4,4.0,0,5.23,0.5378,0.0,3,388.36,0,25426,1,54,3,1,1,0,,5078.89,1,,,,,1.0,,,,,,,,1.0,0.0,179.0,,,,,,,,,,0,,0
552,189757,2013-05-18 18:06:43,5,219,,,219,55050,2,3.5,1,3.14,0.1435,4.95,33,50.0,0,26067,1,4,2,0,1,0,,146.05,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
553,190146,2012-11-25 17:11:06,5,219,,,219,93454,3,4.5,1,1.1,,4.78,3,76.0,0,23422,6,1,1,0,1,0,,274.31,0,,,,-1.0,0.0,7.0,,,,,,,-1.0,0.0,7.0,,,,,,,,,,0,,0
554,190724,2013-05-05 17:15:49,31,219,,,219,60049,3,4.5,1,2.64,0.6165,4.69,6,69.0,0,22061,2,28,2,0,1,0,,110.32,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
555,190933,2012-12-16 20:01:19,5,219,,,219,116793,2,4.0,1,2.08,,4.6,22,89.0,0,12358,1,1,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
